dailyVolumeToken0,dailyVolumeToken1,dailyVolumeUSD,date,reserve0,reserve1,reserveUSD,liquidityDepth,priceOfA,ratio,ratioChange,buy,sell,holdA,holdB,HoldAsB,HoldAsA,dailyROIA,dailyROIB,ROIAsB,TotROIA,TotROIB,TotROIAsB,1
1512226.251643343024306653,15820.85011557964055152,30648407.9214788547731355880864003,2021-02-19 00:00:00,6809905.298018412378571152,69407.697092789317290519,271805656.2222366688141779584403203,472659844155.4431,0.010192167740274741,46374810167979.24,-2.44%,-2.44%,0,98.1145547721376,1,2.0,98.12474693987787,2.0121281777379494,1.9436358958296451,3.9108445532617706,6.230290217726212e+46,6.834253578954018e+46,4.257938321841757e+93,158
6315227.804206994175503721,85432.377590992671354353,169999567.7906842659906083033799251,2021-02-20 00:00:00,5081961.491275969409934375,76666.338763705541746148,293661978.1698695197683226336199828,389615381274.26965,0.015085973967987764,25826332598811.87,44.31%,0,44.31%,66.28673774208988,1,2.0,66.30182371605787,1.746260229603303,2.104579779692335,3.6751439693040053,1.0879708026101787e+47,1.4383231891556598e+47,1.564853634518515e+94,159
2894992.971904547439013056,44743.958480644699683702,86800498.78703227520221894357193219,2021-02-21 00:00:00,5432916.802750233314224635,81156.142002570635727221,313018647.3380020960837080167403991,440914567532.14996,0.01493785841916225,29516584985605.82,-14.29%,-14.29%,0,66.94400040083406,1,2.0,66.95893825925322,2.069059026141134,2.0585629014149633,4.259288152051911,2.251075809318604e+47,2.960878757440698e+47,6.6651625452000826e+94,160
2547398.641620911568462065,37893.474002330046813066,67652846.08591856216436907144600457,2021-02-22 00:00:00,5339630.883538725191415185,82744.533696272968422191,294253277.7209842673832277022808174,441825267568.6298,0.015496302179119133,28511657972440.547,3.40%,0,3.40%,64.53152425921806,1,2.0,64.54702056139718,1.9828294960886783,2.0195720453746064,4.0044670210449125,4.4634995126486216e+47,5.979707968270734e+47,2.66904236021575e+95,161
4157415.673344384733839905,60455.487167912891333811,92776811.26038468627423731669252692,2021-02-23 00:00:00,5358899.421731288219781845,83828.10364118923126344,263169535.2102215942547330222943586,449226376127.5995,0.015642783535225795,28717803012231.938,-0.72%,-0.72%,0,63.92724144958678,1,2.0,63.94288423312201,2.003608589921818,2.013095365899259,4.033455167447561,8.943105964654626e+47,1.2037722400356689e+48,1.076546269994865e+96,162
1538053.816137416602652574,24510.63952173823944223,39692685.20273348059493768870208231,2021-02-24 00:00:00,5368983.22119423093167899,83797.168475534763343238,271909129.6932603053201509979450173,449905591528.7323,0.015607642084769942,28825980829465.18,-0.38%,-0.38%,0,64.07117709188165,1,1.9999999999999998,64.08678473396643,2.001881692241144,1.9996309690388934,4.0030246281573785,1.790304010241467e+48,2.4071002508446438e+48,4.309441232140407e+96,163
1095547.555377413949435446,17316.147521468134293377,27748274.58889547273941582992285978,2021-02-25 00:00:00,5332163.289268208217136366,84724.979992473726948588,250644823.558707169909146259305308,451767427999.85187,0.015889419621299982,28431965343419.562,1.37%,0,1.37%,62.93496073698541,1,2.0,62.95085015660671,1.993142103372446,2.011072110595358,4.0083524965456965,3.568330300648802e+48,4.840852181880754e+48,1.727375952156696e+97,164
1740724.113890032205374348,27152.329733183600941211,40497464.51029561046306170384294603,2021-02-26 00:00:00,5318255.714102702619636345,84606.232064297928788755,244016537.5635911181401874558379905,449957577124.65173,0.015908643098891066,28283843840586.043,0.52%,0,0.52%,62.85891221418541,1,2.0,62.8748208572843,1.9973917574517086,1.99859843073216,3.991984032000336,7.127353530381094e+48,9.674919574113229e+48,6.895657218270907e+97,165
1113631.482924430928360735,17969.10131179069393048,26636236.45293062444122482461297472,2021-02-27 00:00:00,4670911.380465634065558815,74943.719992830892389533,219009795.745486426711690280555994,350055474608.9437,0.016044774539344803,21817413124163.38,22.86%,0,22.86%,62.325587533050836,1,2.0,62.34163230759018,1.8782788251568139,1.8857943222891211,3.5420475441566004,1.338715721552147e+49,1.8244908401466607e+49,2.44247457153222e+98,166
1437066.383654812901232008,22736.171138571367864258,31552773.96745233784405881039084673,2021-02-28 00:00:00,3143304.821342157365656721,49361.172721164605157344,139543191.5164064946706121620405024,155157212201.53967,0.01570359081499704,9880365199872.85,54.71%,0,54.71%,63.679703055239635,1,2.0,63.69540664605463,1.6729532130470024,1.6586432155474333,2.77483249674869,2.2396087677272007e+49,3.0261793538376954e+49,6.777457813569937e+98,167
1041421.008082434281066068,16450.208553038805301142,24767742.17354305302842689527393186,2021-03-01 00:00:00,3096564.203557050044326595,50415.813599183029823943,158064906.647975401811242822604808,156115803684.43488,0.016281210491702367,9588709866750.906,2.95%,0,2.95%,61.420494533231704,1,2.0,61.43677574372341,1.9851301033651743,2.02136579866074,4.012674096834223,4.4459147845758487e+49,6.117015446460775e+49,2.71957294108988e+99,168
1234138.785149659477647462,20828.967096218431844036,32354917.63870987830605354026329974,2021-03-02 00:00:00,3024672.518119150152680873,51863.99469195521672619,154712596.7088794962158998124513131,156871599424.63443,0.017146978517927656,9148643841865.242,4.59%,0,4.59%,58.31931258060838,1,2.0,58.33645955912631,1.9767834022768471,2.028724739112326,4.010349392065673,8.788610554086782e+49,1.2409740565767204e+50,1.0906437690978053e+100,169
679947.468890860347943043,11387.077522983065219541,17998277.72500162274815621663386241,2021-03-03 00:00:00,3056332.082879748123662739,49314.64259240537954385,155540786.2335758638003629319972876,150721924310.91666,0.016135237027626904,9341165800840.06,-2.10%,-2.10%,0,61.97615803770286,1,2.0,61.992293274730486,2.0104671049744867,1.9508454349748483,3.9221105739065765,1.766921241742307e+50,2.4209485731949143e+50,4.2776254591438246e+100,170
1952783.390831949588279371,34847.222499055980329169,54138109.45318802479585073287485232,2021-03-04 00:00:00,2670123.854024483689155993,48899.75321515101535835,150212962.6749594931567884144145057,130568397515.68518,0.018313664791784087,7129561395830.5625,23.68%,0,23.68%,54.60403536754818,1,2.0,54.62234903233996,1.8736366931399124,1.9915868927473834,3.731510279828001,3.310568472416724e+50,4.821529446390471e+50,1.5962003374049154e+101,171
1127066.73602338740913088,20773.42948983601703412,30848829.51893279199993148042156558,2021-03-05 00:00:00,2706561.908041991134368999,49834.738473410725454392,152472305.2704342481159815552884416,134880804849.36816,0.01841256182810268,7325477362063.904,-2.75%,-2.75%,0,54.31074770234973,1,2.0,54.32916026417783,2.013646578214934,2.0191204494252952,4.065794983989046,6.6663148764281785e+50,9.735248702713221e+50,6.489823325262527e+101,172
634135.702443454123917308,11417.226652542829392341,17992565.99194754954964715678656872,2021-03-06 00:00:00,3012533.84291429738631208,51767.38852186348677459,171083232.953559927051302868288259,155951009881.4069,0.017184002312081646,9075360154703.982,-23.89%,-23.89%,0,58.193660698993554,1,2.0,58.21084470130564,2.113048193711429,2.038781181714918,4.308042893395561,1.4086244608348192e+51,1.9848041854406284e+51,2.795843725578998e+102,173
1933099.390132289186386766,36335.340598766830450261,60601566.46128397565000470421187171,2021-03-07 00:00:00,2518247.813396379631132047,50011.793257568620790793,172997692.4189087104301492128630396,125942089014.90399,0.019859758436608088,6341572049675.647,30.12%,0,30.12%,50.35307973115474,1,2.0,50.37293948959135,1.8359234932146853,1.966086848990781,3.609585035762608,2.5861267407635138e+51,3.902297406816679e+51,1.0091835674180729e+103,174
1588967.124274467100569024,30518.247598750661100466,52596000.68473542667181652561128947,2021-03-08 00:00:00,2725097.746078892164645726,49552.17115277247418138,181732009.8433358319614116210515554,135034509921.73578,0.018183630742813706,7426157725684.258,-17.10%,-17.10%,0,54.99451754953872,1,2.0,55.01270118028153,2.0821404198515046,1.9908097255695467,4.1451453978418344,5.3846790178025456e+51,7.768731629555467e+51,4.18321262006063e+103,175
597609.453661698409332988,10878.393995496884072836,19932964.88759872585285055270477279,2021-03-09 00:00:00,2711004.94603065726014618,47929.69466601944120498,179125586.3278727746981835726459627,129937639301.31793,0.017679678060416728,7349547817402.687,1.03%,0,1.03%,56.56211592669856,1,2.0,56.57979560475898,1.9948285157592922,1.9672572069193328,3.9243407741956635,1.0741511252923256e+52,1.5283093286865163e+52,1.64163518520338e+104,176
562288.192578924829431936,9811.29989926656708734,17867370.40253005992573780729496024,2021-03-10 00:00:00,2770432.018091605763164417,47721.328561063416812584,171866731.8998500515808774373149927,132208696591.43953,0.017225229945882572,7675293566867.129,-4.43%,-4.43%,0,58.05437739535284,1,2.0,58.071602625298716,2.0219206800592375,1.9956526719728145,4.035051407677307,2.1718483737374543e+52,3.0499745953942247e+52,6.624082364947497e+104,177
745092.863398752961155017,12754.510697196766962182,22846417.15515245195963290399457495,2021-03-11 00:00:00,2777709.006205943548761133,47335.036692750225701325,172634032.2317363626653224983140726,131482957730.54109,0.017041035107347287,7715667323157.609,-0.53%,-0.53%,0,58.68188133529796,1,2.0,58.698922370405306,2.0026266618588062,1.99190525746116,3.989042576488449,4.349401458761315e+52,6.07526043168873e+52,2.642374658394186e+105,178
370015.500679938515330335,6375.131407546139737387,11322274.73818103075231140004897043,2021-03-12 00:00:00,2742367.032220094121875045,47939.864458165204240836,169517099.695817789528509236543072,131468703819.17207,0.01748119923223964,7520576939407.6455,2.53%,0,2.53%,57.20431342923852,1,2.0,57.221794628470754,1.9872765743615013,2.012777591561635,3.9999457571101993,8.643463631490103e+52,1.222814805980414e+53,1.0569355303539335e+106,179
622799.381211369789889152,10984.963822680591546083,20090924.99718066721495369564393997,2021-03-13 00:00:00,2783625.460866498431676138,46859.745655524848587882,180814852.2165257698100725751970273,130439981096.44725,0.016834069925821902,7748570706384.225,-3.03%,-3.03%,0,59.403341224458906,1,2.0,59.42017529438473,2.0150448237459315,1.9774692979454933,3.9846892729415675,1.7416966649870343e+53,2.418078735899444e+53,4.211559669992125e+106,180
357515.974620381552467193,6111.556436912207255382,11526864.47059271647866946974221534,2021-03-14 00:00:00,2817239.212032779256313402,46545.391547218231662702,172763551.0881094610121091125847011,131129502206.24228,0.01652163272057874,7936836777815.075,-2.43%,-2.43%,0,60.52670561756506,1,2.0,60.54322725028563,2.0120755294269426,1.9932915959335866,4.0106532431903466,3.5044252393049272e+53,4.819936022574073e+53,1.6891105449343584e+107,181
316307.108731096524100314,5317.516979260021930092,9558751.970139277989558204168058896,2021-03-15 00:00:00,2809513.025815433228943611,46669.727053476035921896,166792482.9369049360969352091479989,131119206067.99185,0.016611322540471443,7893363442226.592,0.55%,0,0.55%,60.199902660587256,1,2.0,60.216513983127726,1.9972575327702575,2.002671274257768,3.9998502881739375,6.999239707231978e+53,9.652747416169335e+53,6.75618929991333e+107,182
355693.115208698037657494,5822.628790000841393792,10326853.70116843337113687491378309,2021-03-16 00:00:00,2776518.318730909401420459,45930.174019653006492933,165068066.0685288454610976768710484,127525969548.06506,0.016542363041439165,7709053974248.316,2.33%,0,2.33%,60.45085563017611,1,2.0,60.467397993217546,1.9882560761308634,1.9841534742001894,3.945005201054689,1.3916280876200387e+54,1.915253232136929e+54,2.6653201927468123e+108,183
574934.488054012294796612,9828.388028035726942765,17616353.97130359881412262323753596,2021-03-17 00:00:00,2716684.718456544446106575,46805.141655082286585008,170699023.5975698539287981249683605,127154813079.5559,0.017228772016531283,7380375859495.314,4.26%,0,4.26%,58.04244197093582,1,2.0,58.05967074295235,1.9784501330782813,2.019049952544375,3.994589647303116,2.7532667751473398e+54,3.866991947456527e+54,1.0646860448694363e+109,184
398979.108175094298355362,6719.696227604854808697,12150098.24000862039498040688274244,2021-03-18 00:00:00,2757850.456594589818301227,46750.491287043218820245,166355708.1478186328671859569331141,128930863741.99352,0.016951786191036263,7605739140938.986,-3.05%,-3.05%,0,58.99083369331182,1,2.0,59.00778547950286,2.015152931754787,1.9988323853724919,4.027952941469792,5.54825361384121e+54,7.729468738550746e+54,4.288505286173684e+109,185
749508.025501100510801006,13355.651928800347013018,24185079.15995497613345625914663816,2021-03-19 00:00:00,2648901.004537757777404819,48472.046877950134951214,175244937.8372792657872218290798815,128397653667.0034,0.018298927289058377,7016676531841.144,7.74%,0,7.74%,54.6480121049466,1,2.0,54.66631103223566,1.9604947934010304,2.0368243315420314,3.9931834970606865,1.0877322322404143e+55,1.574356999657365e+55,1.712478853580627e+110,186
1732350.771609269993112352,31680.344070648885114736,57807672.09002164316153432992189797,2021-03-20 00:00:00,2693336.662769702978517181,47947.361586980583008857,173484496.4070717587131131679110095,129138386845.29054,0.01780221620629993,7254062379019.442,-3.38%,-3.38%,0,56.172781434151744,1,2.0,56.19058365035804,2.0167751298201875,1.989175507849077,4.01171969307746,2.193711313886264e+55,3.1316723843291883e+55,6.869985140888113e+110,187
303176.454422890226277921,5481.900805112495465319,9785537.358323935300603575827435342,2021-03-21 00:00:00,2669757.167804939699308765,49189.282593464081302428,175340422.9946463245009809260625841,131323439783.08348,0.018424627972403667,7127603335045.853,1.74%,0,1.74%,54.2751800197972,1,2.0,54.2936046477696,1.9912452478404554,2.0259017590411217,4.034067250282253,4.368217228909865e+55,6.344460592153007e+55,2.7713982066782446e+111,188
1033571.005997071258343783,20034.98638301463443802,35115868.46666953064474838016434579,2021-03-22 00:00:00,2622697.695106006374928322,51230.244156417696718351,172474197.0209308988226978878449054,134361443268.75464,0.019533415632314054,6878543199914.357,3.49%,0,3.49%,51.19432355423308,1,2.0,51.2138569698654,1.9823731261904896,2.041491996942131,4.046998872071037,8.659436443953206e+55,1.2952165523795096e+56,1.1215845416486552e+112,189
2344907.285837023681024916,46406.971206150170843157,79020743.80858197700412339421521677,2021-03-23 00:00:00,2829484.144354946794212942,52462.342388467557453741,174950191.7576704223931465264632441,148441365963.8894,0.01854130990383326,8005980523156.047,-16.39%,-16.39%,0,53.933622014119855,1,2.0,53.95216332402369,2.0788449426080664,2.0240502119858723,4.207686546771615,1.8001625657348102e+56,2.6215833374113573e+56,4.719276186962055e+112,190
1417154.023699745346197956,25136.419358846377569586,41297593.52294986858829650852082388,2021-03-24 00:00:00,3223439.564990913118787613,55576.078256821455049952,176144893.8196824968420409501363395,179146129520.0695,0.017241234754459597,10390562629148.807,-29.79%,-29.79%,0,58.00048629007509,1,2.0,58.017727524829546,2.1392322418282284,2.05935182697901,4.405431825541366,3.8509658011521332e+56,5.398762435475809e+56,2.079044950756214e+113,191
1007474.950918905471711691,17046.546877854202168298,27028172.21297332223308496454397762,2021-03-25 00:00:00,3351264.968204172784405142,56127.34210396660039851,178743382.2129239064372286353282914,188097595351.43436,0.016748106352820948,11230976887112.516,-8.09%,-8.09%,0,59.70824276689443,1,2.0,59.72499087324725,2.03965497123059,2.0099190850530637,4.09954145359972,7.854641540358939e+56,1.0851075654730388e+57,8.523130959522287e+113,192
526851.34381940453425253,8956.33024898025493752,14694537.47032171995247570737111702,2021-03-26 00:00:00,3108735.493049810821713326,52816.273119166320783132,179164415.7388713618544244803361432,164191822856.16498,0.016989632356064863,9664236365747.65,13.95%,0,13.95%,58.85942550387358,1,2.0,58.876415136229646,1.927630468657235,1.9410079141344858,3.741545995190461,1.5140846353576688e+57,2.106202372270373e+57,3.1889686508084444e+114,193
263978.426869492972433028,4448.400707349160585609,7553238.261189077558645511196529542,2021-03-27 00:00:00,3212353.513512942036266684,53052.849176094400359157,182237462.903711154748519241561686,170424506452.69904,0.016515258657842192,10319215095778.943,-6.78%,-6.78%,0,60.550065894678234,1,2.0,60.566581153336074,2.0333312437467868,2.00447922662764,4.0757702389433765,3.0786355947497088e+57,4.221838902289818e+57,1.299750351988847e+115,194
315963.203374804465640511,5223.29733797101669095,8863273.409110390184545334660375942,2021-03-28 00:00:00,3222406.512495978625287728,53026.311904242901812103,178789815.3867541629100372069220402,170872332813.87537,0.016455500477241255,10383903731776.496,-0.63%,-0.63%,0,60.76995357163691,1,2.0,60.786409072114154,2.003129480905743,1.9994997955385316,4.005256987508239,6.1669057208089284e+57,8.44156602192511e+57,5.205834179319622e+115,195
411847.080147373071553873,6730.873424589373537103,11696976.85682467908526030806924332,2021-03-29 00:00:00,3254048.932133658003814599,51959.389032437008322161,188513234.162051486668415552179145,169078394395.31894,0.015967611463779553,10588834452720.2,-1.97%,-1.97%,0,62.62677434683138,1,2.0,62.64274195829516,2.009819499654986,1.979879368685256,3.979200162148231,1.2394367370215671e+58,1.6713282406203994e+58,2.0715056210465445e+116,196
561179.945921739969638313,8682.42364501041000246,15913472.04349988463582881223543562,2021-03-30 00:00:00,3209712.551926929790626534,49541.027758473228004927,181978454.0276063897878415018672318,159012458631.73196,0.01543472412466705,10302254665997.285,2.71%,0,2.71%,64.78897788667612,1,2.0,64.8044126108008,1.9863750112148262,1.9534567030329386,3.8802975803947306,2.461986162401283e+58,3.2648673546081675e+58,8.038058249120991e+116,197
411298.366462898173556684,6189.816136289276761577,11480235.12541167044133331857297717,2021-03-31 00:00:00,3296857.742256973676747268,48240.320094082091192482,185067821.7730687949341534324468556,159041472791.1292,0.01463221159826495,10869270972679.75,-5.50%,-5.50%,0,68.34236870375614,1,2.0,68.3570009153544,2.02715046563211,1.9737448389094294,4.001077769234223,4.9908163954915725e+58,6.444015090881753e+58,3.216089616836777e+117,198
943469.84780021004840626,14044.916709650809642153,27305302.13157546466518919458935393,2021-04-01 00:00:00,3322915.200918558368413972,48133.330589638080053884,189889369.7883918153808404792464393,159942975887.1466,0.014485272021486587,11041765432495.623,-1.59%,-1.59%,0,69.0356383032821,1,2.0,69.05012357530359,2.0079037255164507,1.9977821560007198,4.011354233804132,1.0021078833876112e+59,1.2873738361562922e+59,1.2900874700791715e+118,199
802732.121490811185031821,11635.575836319377549878,23364212.55177278377848813789693614,2021-04-02 00:00:00,3395137.786013603649963243,47874.700659245269992713,204319270.6544429854451586849117372,162541205202.29398,0.014100959571204113,11526960586017.354,-4.39%,-4.39%,0,70.91715956991484,1,2.0,70.93126052948605,2.0217347060421766,1.9946268016938664,4.032606230586396,2.0259962870432e+59,2.5678303573967888e+59,5.202414769842708e+118,200
743140.137879288955175528,11048.449691873204142924,23105763.80981553879342181791839966,2021-04-03 00:00:00,3306465.54750391874319847,48557.814981076809002726,195522707.5958414572210142186468496,160554742297.00012,0.014685716298400129,10932714416830.39,5.16%,0,5.16%,68.09337588177027,1,2.0,68.10806159806867,1.9738825802961597,2.0142687956775687,3.975930087822077,3.9990787787392707e+59,5.17230056149793e+59,2.0684437412747588e+119,201
386625.745546597980872248,5746.103034999457537343,11777115.84114370436186269085407283,2021-04-04 00:00:00,3363602.230012846162001324,50095.674550322083774314,207582978.7213912194059973610795579,168501922631.46115,0.014893459786453631,11313819961747.393,-3.49%,-3.49%,0,67.1435659905935,1,2.0,67.15845945037995,2.0172802896894115,2.0316706913160028,4.0984492407314335,8.067262797265935e+59,1.0508411457472648e+60,8.47741168092322e+119,202
336516.860043829113810866,4954.719594941427119511,10300090.4374753059500228955549072,2021-04-05 00:00:00,3403598.268677875428698039,49708.981692510299747637,208630983.8892771952819617759741868,169189404026.36826,0.014604832230044502,11584481174547.03,-2.39%,-2.39%,0,68.47048868817804,1,2.0,68.48509352040809,2.01189083486393,1.9922809132468444,4.008251709835667,1.6230452084258088e+60,2.0935707575267213e+60,3.397959986504136e+120,203
420418.193617563587127884,6218.107013994875563327,13140424.75205486269197731808414844,2021-04-06 00:00:00,3391260.593688191145420128,50011.575846669829160923,211463205.5266081763277333979226303,169602286397.0595,0.014747193400516403,11500648414302.38,0.72%,0,0.72%,67.80951282329985,1,2.0,67.82426001670036,1.9963751083366024,2.0060873134764927,4.0049027777743165,3.240207053806277e+60,4.199885736539726e+60,1.3608499388716392e+121,204
511762.313009374096628192,7399.435349373924713534,15026757.08937393560191830872365358,2021-04-07 00:00:00,3419105.360932623003339707,49700.087400894379333147,195931860.8546438421863963861142842,169929835271.2179,0.014535991773982003,11690281469158.203,-1.65%,-1.65%,0,68.79475549717232,1,2.0,68.8092914889463,2.008210742429012,1.9937716730476471,4.003913691764949,6.507018613148026e+60,8.373613211549758e+60,5.44872570268565e+121,205
296938.455858121777847858,4319.366426337360750604,8774148.574803185605127357678132959,2021-04-08 00:00:00,3404790.420637993953962313,49610.386268480246299225,206051155.1007088690921436071255241,168912967931.0722,0.014570760645873817,11592597808468.248,0.84%,0,0.84%,68.63059687163157,1,2.0,68.64516763227743,1.9958132497295362,1.9981951514151155,3.9880243587396045,1.2986793964357543e+61,1.6732113319144282e+61,2.172965082640094e+122,206
210686.099954653894686842,3052.43951897202578151,6332825.418002856839739311186107625,2021-04-09 00:00:00,3428811.227573609652433663,49054.282346368011053368,202308915.1364569283876431231445963,168197874069.79254,0.014306498401511932,11756746434334.844,-1.42%,-1.42%,0,69.89830578629349,1,2.0,69.912612284695,2.007055003089181,1.988790574636877,3.9916120729215514,2.6065209800252186e+61,3.32766692628703e+61,8.673633657903176e+122,207
280663.533465547548677638,3926.565191843270020219,8381329.941298170194449005093702568,2021-04-10 00:00:00,3472649.49934342830519312,48378.614007256217873335,206368661.7331653862097829602618735,168001969711.22726,0.0139313265034099,12059294545290.162,-2.57%,-2.57%,0,71.78067356006875,1,2.0,71.79460488657216,2.012785268380272,1.9862261089798245,3.997846651826859,5.246367030318869e+61,6.60949893097994e+61,3.467585727842097e+123,208
319241.013661336685927099,4462.918369716441757006,9547301.60565898485108648613036147,2021-04-11 00:00:00,3458068.56932928058234141,48237.322587738607712919,206876178.5426484110433016811239894,166807969109.25623,0.013949209398440186,11958238230183.057,0.84%,0,0.84%,71.68865069240562,1,2.0,71.70259990180406,1.9958012088415762,1.9970794653295272,3.985773611057359,1.047070566113699e+62,1.31996945911775e+62,1.3821011688112157e+124,209
3254566.340414956834139839,54366.498906395536904317,116055388.4711384033122320295787781,2021-04-12 00:00:00,3118547.447651338842198369,53612.80639577784442091,230038226.4997346517316393666450976,167194080546.97836,0.017191595541108433,9725338183252.68,18.67%,0,18.67%,58.1679575702445,1,2.0,58.18514916578561,1.9018177011614914,2.111438270610103,4.015570677956101,1.9913373370002164e+62,2.787034032017735e+62,5.549924927447173e+124,210
854903.668714346850398037,13625.017846221684735171,30198080.78722046023085764551612258,2021-04-13 00:00:00,3308607.278296554010294005,50954.673987138706211294,234084669.4930590232545695148495702,168589005217.0752,0.015400641327662456,10946882121996.93,-12.56%,-12.56%,0,64.93236084940251,1,2.0,64.94776149073017,2.0609449860345572,1.9504198234090488,4.019707955717286,4.1040367001940033e+62,5.435886424563041e+62,2.230907738449308e+125,211
830465.842941049815610588,12498.126550871291786435,29362236.2660552465561119489060993,2021-04-14 00:00:00,3321988.410939931006058302,49453.187805625894518196,239588045.66363582618314399359524,164282916774.32513,0.014886622615168455,11035607002419.207,-0.81%,-0.81%,0,67.17440388265557,1,2.0,67.18929050527073,2.0040443399647803,1.9705329057371304,3.949035316456848,8.224671520031526e+62,1.0711593071451229e+63,8.809933446893194e+125,212
826304.811276427236477394,12792.471993237776495196,31428481.50109689974203002307701445,2021-04-15 00:00:00,3267091.554750298057962455,49215.455390774420251732,247041852.264756871683791514681472,160791398670.38913,0.01506399639129058,10673887227120.719,3.28%,0,3.28%,66.38344659841802,1,2.0,66.39851059480931,1.9834746996681725,1.9951927787590584,3.95741439762923,1.6313427873063902e+63,2.1371693145165056e+63,3.4864557464890436e+126,213
542096.523370023601436876,8127.379565129051268872,19827580.59308516592610318987373216,2021-04-16 00:00:00,3306075.781782714394849596,49568.23009380454461701,240585972.7662310894649862261991451,163876325058.96033,0.014993071352731117,10930137074890.186,-2.40%,-2.40%,0,66.69747488514696,1,2.0,66.7124679564997,2.011932395030599,2.007167965839777,4.038286252740718,3.282151401181239e+63,4.289657785673285e+63,1.4079306311835584e+127,214
305128.309558875814381815,4563.724160064082628909,11112639.71734230025728572244618907,2021-04-17 00:00:00,3330953.569834546251210372,49750.176564705451333193,231120849.5824225804746888526446791,165715528228.10458,0.014935716010948967,11095251684393.506,-1.51%,-1.51%,0,66.95360297872075,1,2.0,66.9685386947317,2.0075248692691545,2.003670626741293,4.022418613007259,6.58900056257794e+63,8.595061303925658e+63,5.663286376695804e+127,215
1064388.023095570792171045,15236.410596558912427101,32951531.45035128876485302829351343,2021-04-18 00:00:00,3411266.002242407947037156,48497.592749352176407578,216903320.0213838274853857577764502,165438189336.46298,0.014216889775664552,11636735738054.898,-4.88%,-4.88%,0,70.33887269153117,1,2.0,70.35308958130683,2.024110943225141,1.9748225252281437,3.997259884241793,1.3336868143630617e+64,1.697372066870917e+64,2.2637627446539192e+128,216
539322.836252920889387388,7719.802769501664493564,17056855.14947585162364214183830598,2021-04-19 00:00:00,3362977.131537366757202672,48900.958550622050095821,211398243.8019700079047841655683836,164452805315.9986,0.01454097266735419,11309615187243.295,2.81%,0,2.81%,68.77119040633995,1,2.0,68.7857313790073,1.985844296318933,2.008317233462588,3.9882053232706993,2.648494353378654e+64,3.408861573494875e+64,9.028350628850649e+128,217
1854977.888574819687775154,25536.055410589153428183,54535632.86935670048860723988224825,2021-04-20 00:00:00,3451061.930494757324791753,47419.638326567203355792,221065546.1521177606938834454120842,163648108586.6462,0.01374059326711907,11909828448110.201,-5.31%,-5.31%,0,72.77706140920257,1,2.0,72.79080200246969,2.0261925060778285,1.9697077466790067,3.991007075484449,5.366359411205273e+64,6.714461048669242e+64,3.603221123969742e+129,218
1033817.24180830039334703,14621.149009636738926459,34686605.81009188892051882164518883,2021-04-21 00:00:00,3420905.598622927260149157,48443.122872299393662561,229090496.0828014546510123789813435,165719350248.62738,0.014160906074637075,11702595114689.69,1.74%,0,1.74%,70.61695026641357,1,2.0,70.6311111724882,1.9912617239333326,2.0215835586657938,4.02550196210413,1.0685826092402477e+65,1.3573844061291625e+65,1.4504773704435244e+130,219
1228112.262425959430014251,17986.825195355906423251,44385456.72575787594534673050625711,2021-04-22 00:00:00,3407257.689978675518841451,48441.743608839997465123,232749391.8835586051910080251619963,165053503427.19543,0.014217223355696109,11609404965918.82,0.80%,0,0.80%,70.33722232403076,1,2.0,70.35143954738646,1.9960104398526093,1.9999715281885724,3.9919640496723674,2.1329020438884754e+65,2.7147301650654787e+65,5.790253517673857e+130,220
798162.402208260923646459,11311.244759496426806287,25560556.77583840485784457014457385,2021-04-23 00:00:00,3467301.566617054532344063,48059.775962189980551029,227011183.8010827366245683981681991,166637736484.96597,0.013860858376123457,12022180153865.078,-3.56%,-3.56%,0,72.14560403579245,1,2.0,72.15946489416856,2.0176223467966565,1.9921149071401238,4.0193355540326605,4.303390827277651e+65,5.408054430689909e+65,2.3272971830449215e+131,221
453602.446469484221557635,6283.575100537217678223,14129185.00652851243419971760746303,2021-04-24 00:00:00,3499558.101783657547765592,47678.828003305410649726,211011756.5467563961132181515012654,166854828822.51697,0.01362424243763932,12246906907759.635,-1.87%,-1.87%,0,73.39857644028173,1,2.0,73.41220068271937,2.009303065956872,1.9920734553739021,4.002679301494082,8.646816383259665e+65,1.0773241676594588e+66,9.315424262999391e+131,222
802693.354702086755502184,11575.045528205484398737,26375860.81570672870531766615768599,2021-04-25 00:00:00,3365769.315985158573108455,49686.50062557316676046,229497506.5006583914131088893369419,167233299224.23154,0.014762301263368062,11328403088427.201,7.50%,0,7.50%,67.740115999492,1,2.0,67.75487830075538,1.961769805813394,2.0421082628568086,4.006146330274529,1.696306329709139e+66,2.200012584552715e+66,3.731895272616532e+132,223
752412.810722403468982606,11006.598912315325412472,27163146.84618641336927549760015417,2021-04-26 00:00:00,3331710.706816490316705486,49936.27426425984248425,252816366.8387349386908613038060452,166373219624.75928,0.01498817834396398,11100296233915.637,2.01%,0,2.01%,66.71924880068688,1,2.0,66.73423697903085,1.9898808842879063,2.005026991950367,3.9897648837633173,3.375447539384794e+66,4.4110846146586825e+66,1.4889384708567772e+133,224
